device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593610952008149,1593611550849341,"{""city"":""Los Angeles"",""state"":""CA""}",[],youtube,1593610952008149,UA000000106510090
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593619594849873,1593619606337811,"{""city"":""Maitland"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",youtube,1593618952361481,UA000000106552731
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593615424007178,"{""city"":""San Jose"",""state"":""CA""}",[],facebook,1593615424007178,UA000000106532634
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1593613134719433,1593613164382396,"{""city"":""Bellevue"",""state"":""NE""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1593612245284712,UA000000106516183
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593616921675294,"{""city"":""Los Angeles"",""state"":""CA""}",[],direct,1593616921675294,UA000000106541013
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593616641276732,1593617201475608,"{""city"":""Beatrice"",""state"":""NE""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1},{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]",instagram,1593615575983345,UA000000106533499
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593594031694956,1593594283705457,"{""city"":""Sandy Springs"",""state"":""GA""}",[],google,1593594031694956,UA000000106465349
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593610321512201,1593611803757355,"{""city"":""Chicago"",""state"":""IL""}",[],facebook,1593610321512201,UA000000106507260
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593610387258124,1593611025776879,"{""city"":""Orlando"",""state"":""FL""}",[],youtube,1593610387258124,UA000000106507548
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593611249895532,"{""city"":""Lake City"",""state"":""FL""}",[],youtube,1593611249895532,UA000000106511472
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593613654475707,"{""city"":""Marion"",""state"":""KY""}",[],facebook,1593613654475707,UA000000106523257
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593605530468265,1593605556697501,"{""city"":""Pasadena"",""state"":""TX""}",[],facebook,1593605009989286,UA000000106487276
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1593848689667380,1593848889855972,"{""city"":""Rye"",""state"":""NY""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]",email,1593602035041425,UA000000106479002
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",down,1593612293942847,1593612915487521,"{""city"":""Denver"",""state"":""CO""}",[],google,1593612293942847,UA000000106516426
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593582413488244,"{""city"":""Los Angeles"",""state"":""CA""}",[],facebook,1593582413488244,UA000000106459172
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593610085020573,1593610959473811,"{""city"":""Margate"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",instagram,1593610085020573,UA000000106506214
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593581594844879,"{""city"":""Los Angeles"",""state"":""CA""}",[],google,1593581594844879,UA000000106458973
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593601166487194,1593601358630570,"{""city"":""San Diego"",""state"":""CA""}",[],google,1593601166487194,UA000000106476892
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593576284188660,"{""city"":""Parma"",""state"":""OH""}",[],direct,1593576284188660,UA000000106457790
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cc_info,1593611114986767,1593611587064139,"{""city"":""Rancho Cordova"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1995,""price_in_usd"":1995,""quantity"":1}]",instagram,1593606912570028,UA000000106493621
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593621817280202,1593623264007174,"{""city"":""Chicago"",""state"":""IL""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1}]",google,1593619480937685,UA000000106555879
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593610844617324,"{""city"":""Mountain View"",""state"":""CA""}",[],direct,1593610844617324,UA000000106509583
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593608889319762,1593608892119521,"{""city"":""La Habra"",""state"":""CA""}",[],google,1593607831910185,UA000000106497002
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593593558871983,"{""city"":""Westerville"",""state"":""OH""}",[],google,1593593558871983,UA000000106464823
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593619650564680,1593619801374534,"{""city"":""Austin"",""state"":""TX""}",[],facebook,1593616051092250,UA000000106536185
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593612841876065,"{""city"":""Surprise"",""state"":""AZ""}",[],youtube,1593612841876065,UA000000106519051
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593615934041502,"{""city"":""West Haven"",""state"":""CT""}",[],email,1593615934041502,UA000000106535488
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1593601921636162,1593602411366130,"{""city"":""Port Wentworth"",""state"":""GA""}",[],instagram,1593601921636162,UA000000106478715
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593608841933041,"{""city"":""Sweetwater"",""state"":""TN""}",[],google,1593608841933041,UA000000106500958
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1593608833062001,1593609084928055,"{""city"":""Richardson"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_PREM_T"",""item_name"":""Premium Twin Mattress"",""item_revenue_in_usd"":1095,""price_in_usd"":1095,""quantity"":1},{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]",instagram,1593605227382338,UA000000106487938
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593602672779808,1593603341700765,"{""city"":""Eastpointe"",""state"":""MI""}",[],google,1593602672779808,UA000000106480587
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593616844647161,"{""city"":""Roxboro"",""state"":""NC""}",[],google,1593616844647161,UA000000106540609
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593591692274453,"{""city"":""Rosemead"",""state"":""CA""}",[],facebook,1593591692274453,UA000000106463213
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593615655813621,"{""city"":""New York"",""state"":""NY""}",[],facebook,1593615655813621,UA000000106533968
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593616770579248,"{""city"":""Warren"",""state"":""MI""}",[],instagram,1593616770579248,UA000000106540212
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593611521997949,1593611590921095,"{""city"":""Virginia Beach"",""state"":""VA""}",[],direct,1593611521997949,UA000000106512814
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593617345249706,1593617349249300,"{""city"":""Baton Rouge"",""state"":""LA""}",[],direct,1593617345249706,UA000000106543534
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593613956831433,1593614038506129,"{""city"":""Little Rock"",""state"":""AR""}",[],google,1593613956831433,UA000000106524816
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593602565314452,"{""city"":""Murfreesboro"",""state"":""TN""}",[],youtube,1593602565314452,UA000000106480306
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593616017750990,"{""city"":""Los Angeles"",""state"":""CA""}",[],instagram,1593616017750990,UA000000106535993
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593601663891670,1593602204529762,"{""city"":""Tacoma"",""state"":""WA""}",[],google,1593601663891670,UA000000106478065
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593610946141573,1593611333685450,"{""city"":""Albuquerque"",""state"":""NM""}",[],instagram,1593610946141573,UA000000106510066
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593598655118818,"{""city"":""Gaithersburg"",""state"":""MD""}",[],youtube,1593598655118818,UA000000106471879
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593606345647081,"{""city"":""Houston"",""state"":""TX""}",[],google,1593606345647081,UA000000106491655
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1593603647481340,1593603690881763,"{""city"":""Daphne"",""state"":""AL""}",[],google,1593602064834740,UA000000106479076
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cc_info,1593620422321655,1593620879898550,"{""city"":""Coopersville"",""state"":""MI""}","[{""coupon"":null,""item_id"":""P_FOAM_K"",""item_name"":""King Foam Pillow"",""item_revenue_in_usd"":79,""price_in_usd"":79,""quantity"":1}]",direct,1593619615296911,UA000000106556687
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593614139768793,"{""city"":""Sacramento"",""state"":""CA""}",[],facebook,1593614139768793,UA000000106525776
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593602793030540,1593603609182751,"{""city"":""New York"",""state"":""NY""}",[],google,1593602793030540,UA000000106480921
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593607983915728,"{""city"":""New York"",""state"":""NY""}",[],google,1593607983915728,UA000000106497571
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593598767403866,1593599847863725,"{""city"":""Albuquerque"",""state"":""NM""}",[],youtube,1593598767403866,UA000000106472069
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1593620396720906,1593620635613563,"{""city"":""Citrus Heights"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1795,""price_in_usd"":1795,""quantity"":1}]",direct,1593618667018969,UA000000106551027
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593605014839311,"{""city"":""Tullahoma"",""state"":""TN""}",[],facebook,1593605014839311,UA000000106487290
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593600682344028,"{""city"":""East Point"",""state"":""GA""}",[],direct,1593600682344028,UA000000106475849
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593609244137459,"{""city"":""Wilmington"",""state"":""NC""}",[],google,1593609244137459,UA000000106502639
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593618066181793,"{""city"":""Los Angeles"",""state"":""CA""}",[],instagram,1593618066181793,UA000000106547581
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593603815746997,"{""city"":""Vista"",""state"":""CA""}",[],youtube,1593603815746997,UA000000106483708
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593606210587313,"{""city"":""Tifton"",""state"":""GA""}",[],google,1593606210587313,UA000000106491194
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593601138012904,"{""city"":""Ames"",""state"":""IA""}",[],youtube,1593601138012904,UA000000106476818
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593607526175709,1593607631497504,"{""city"":""Wheaton"",""state"":""IL""}",[],google,1593607526175709,UA000000106495855
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593615522132089,"{""city"":""Myrtle Beach"",""state"":""SC""}",[],google,1593615522132089,UA000000106533176
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593608266601193,"{""city"":""Kansas City"",""state"":""KS""}",[],facebook,1593608266601193,UA000000106498629
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593589661030816,1593589700961978,"{""city"":""Savannah"",""state"":""GA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",instagram,1593587424609463,UA000000106460794
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593618947243918,1593618964242571,"{""city"":""Rio Grande City"",""state"":""TX""}",[],google,1593618363813932,UA000000106549289
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593598324582452,"{""city"":""Charlotte"",""state"":""NC""}",[],google,1593598324582452,UA000000106471284
Windows,"{""purchase_revenue_in_usd"":535.5,""total_item_quantity"":1,""unique_items"":1}",finalize,1593816370279527,1593816433585044,"{""city"":""Phoenix"",""state"":""AZ""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]",email,1593608758511600,UA000000106500611
